feature,importance,importance_pct,cumulative_pct
cat__category_id_MLA67570,0.0,0.0,99.99999
cat__category_id_MLA67569,0.0,0.0,99.99999
cat__category_id_MLA67568,0.0,0.0,99.99999
cat__category_id_MLA67562,0.0,0.0,99.99999
cat__category_id_MLA67561,0.0,0.0,99.99999
cat__category_id_MLA67560,0.0,0.0,99.99999
cat__category_id_MLA67559,0.0,0.0,99.99999
cat__category_id_MLA67558,0.0,0.0,99.99999
cat__category_id_MLA67557,0.0,0.0,99.99999
cat__category_id_MLA67556,0.0,0.0,99.99999
cat__category_id_MLA67555,0.0,0.0,99.99999
cat__category_id_MLA6828,0.0,0.0,99.99999
cat__category_id_MLA68132,0.0,0.0,99.99999
cat__category_id_MLA6812,0.0,0.0,99.99999
cat__category_id_MLA68087,0.0,0.0,99.99999
cat__category_id_MLA68063,0.0,0.0,99.99999
cat__category_id_MLA68049,0.0,0.0,99.99999
cat__category_id_MLA68005,0.0,0.0,99.99999
cat__category_id_MLA67997,0.0,0.0,99.99999
cat__category_id_MLA67936,0.0,0.0,99.99999
cat__category_id_MLA67837,0.0,0.0,99.99999
cat__category_id_MLA67835,0.0,0.0,99.99999
cat__category_id_MLA67786,0.0,0.0,99.99999
cat__category_id_MLA67585,0.0,0.0,99.99999
cat__category_id_MLA67582,0.0,0.0,99.99999
cat__category_id_MLA67580,0.0,0.0,99.99999
cat__category_id_MLA67579,0.0,0.0,99.99999
cat__category_id_MLA69542,0.0,0.0,99.99999
cat__category_id_MLA6929,0.0,0.0,99.99999
cat__category_id_MLA6928,0.0,0.0,99.99999
cat__category_id_MLA6919,0.0,0.0,99.99999
cat__category_id_MLA6918,0.0,0.0,99.99999
cat__category_id_MLA6910,0.0,0.0,99.99999
cat__category_id_MLA6908,0.0,0.0,99.99999
cat__category_id_MLA6887,0.0,0.0,99.99999
cat__category_id_MLA6874,0.0,0.0,99.99999
cat__category_id_MLA6847,0.0,0.0,99.99999
cat__category_id_MLA6838,0.0,0.0,99.99999
cat__category_id_MLA6836,0.0,0.0,99.99999
cat__category_id_MLA6835,0.0,0.0,99.99999
cat__category_id_MLA6834,0.0,0.0,99.99999
cat__category_id_MLA6830,0.0,0.0,99.99999
cat__category_id_MLA6829,0.0,0.0,99.99999
cat__category_id_MLA69885,0.0,0.0,99.99999
cat__category_id_MLA69879,0.0,0.0,99.99999
cat__category_id_MLA6970,0.0,0.0,99.99999
cat__category_id_MLA6966,0.0,0.0,99.99999
cat__category_id_MLA69572,0.0,0.0,99.99999
cat__category_id_MLA69569,0.0,0.0,99.99999
cat__category_id_MLA69568,0.0,0.0,99.99999
cat__category_id_MLA69567,0.0,0.0,99.99999
cat__category_id_MLA69566,0.0,0.0,99.99999
cat__category_id_MLA69564,0.0,0.0,99.99999
cat__category_id_MLA69563,0.0,0.0,99.99999
cat__category_id_MLA69562,0.0,0.0,99.99999
cat__category_id_MLA69561,0.0,0.0,99.99999
cat__category_id_MLA69556,0.0,0.0,99.99999
cat__category_id_MLA69551,0.0,0.0,99.99999
cat__category_id_MLA69545,0.0,0.0,99.99999
cat__category_id_MLA70159,0.0,0.0,99.99999
cat__category_id_MLA70158,0.0,0.0,99.99999
cat__category_id_MLA70157,0.0,0.0,99.99999
cat__category_id_MLA70156,0.0,0.0,99.99999
cat__category_id_MLA70155,0.0,0.0,99.99999
cat__category_id_MLA70044,0.0,0.0,99.99999
cat__category_id_MLA7001,0.0,0.0,99.99999
cat__category_id_MLA69957,0.0,0.0,99.99999
cat__category_id_MLA69943,0.0,0.0,99.99999
cat__category_id_MLA69942,0.0,0.0,99.99999
cat__category_id_MLA69938,0.0,0.0,99.99999
cat__category_id_MLA69931,0.0,0.0,99.99999
cat__category_id_MLA69928,0.0,0.0,99.99999
cat__category_id_MLA69927,0.0,0.0,99.99999
cat__category_id_MLA69922,0.0,0.0,99.99999
cat__category_id_MLA69890,0.0,0.0,99.99999
cat__category_id_MLA70326,0.0,0.0,99.99999
cat__category_id_MLA7032,0.0,0.0,99.99999
cat__category_id_MLA70304,0.0,0.0,99.99999
cat__category_id_MLA70303,0.0,0.0,99.99999
cat__category_id_MLA70298,0.0,0.0,99.99999
cat__category_id_MLA70289,0.0,0.0,99.99999
cat__category_id_MLA70264,0.0,0.0,99.99999
cat__category_id_MLA70173,0.0,0.0,99.99999
cat__category_id_MLA70172,0.0,0.0,99.99999
cat__category_id_MLA70171,0.0,0.0,99.99999
cat__category_id_MLA70170,0.0,0.0,99.99999
cat__category_id_MLA70169,0.0,0.0,99.99999
cat__category_id_MLA70168,0.0,0.0,99.99999
cat__category_id_MLA70165,0.0,0.0,99.99999
cat__category_id_MLA70161,0.0,0.0,99.99999
cat__category_id_MLA70160,0.0,0.0,99.99999
cat__category_id_MLA70362,0.0,0.0,99.99999
cat__category_id_MLA70361,0.0,0.0,99.99999
cat__category_id_MLA70360,0.0,0.0,99.99999
cat__category_id_MLA70359,0.0,0.0,99.99999
cat__category_id_MLA70358,0.0,0.0,99.99999
cat__category_id_MLA70357,0.0,0.0,99.99999
cat__category_id_MLA70356,0.0,0.0,99.99999
cat__category_id_MLA70355,0.0,0.0,99.99999
cat__category_id_MLA70348,0.0,0.0,99.99999
cat__category_id_MLA70347,0.0,0.0,99.99999
cat__category_id_MLA70346,0.0,0.0,99.99999
cat__category_id_MLA70343,0.0,0.0,99.99999
cat__category_id_MLA70342,0.0,0.0,99.99999
cat__category_id_MLA70341,0.0,0.0,99.99999
cat__category_id_MLA70340,0.0,0.0,99.99999
cat__category_id_MLA70338,0.0,0.0,99.99999
cat__category_id_MLA70401,0.0,0.0,99.99999
cat__category_id_MLA70400,0.0,0.0,99.99999
cat__category_id_MLA7040,0.0,0.0,99.99999
cat__category_id_MLA70399,0.0,0.0,99.99999
cat__category_id_MLA70396,0.0,0.0,99.99999
cat__category_id_MLA70395,0.0,0.0,99.99999
cat__category_id_MLA70376,0.0,0.0,99.99999
cat__category_id_MLA70375,0.0,0.0,99.99999
cat__category_id_MLA70374,0.0,0.0,99.99999
cat__category_id_MLA70373,0.0,0.0,99.99999
cat__category_id_MLA70372,0.0,0.0,99.99999
cat__category_id_MLA7037,0.0,0.0,99.99999
cat__category_id_MLA70369,0.0,0.0,99.99999
cat__category_id_MLA70368,0.0,0.0,99.99999
cat__category_id_MLA70366,0.0,0.0,99.99999
cat__category_id_MLA70363,0.0,0.0,99.99999
cat__category_id_MLA70463,0.0,0.0,99.99999
cat__category_id_MLA70461,0.0,0.0,99.99999
cat__category_id_MLA70460,0.0,0.0,99.99999
cat__category_id_MLA7046,0.0,0.0,99.99999
cat__category_id_MLA70459,0.0,0.0,99.99999
cat__category_id_MLA70458,0.0,0.0,99.99999
cat__category_id_MLA70457,0.0,0.0,99.99999
cat__category_id_MLA70456,0.0,0.0,99.99999
cat__category_id_MLA70455,0.0,0.0,99.99999
cat__category_id_MLA70449,0.0,0.0,99.99999
cat__category_id_MLA70423,0.0,0.0,99.99999
cat__category_id_MLA70415,0.0,0.0,99.99999
cat__category_id_MLA70411,0.0,0.0,99.99999
cat__category_id_MLA7041,0.0,0.0,99.99999
cat__category_id_MLA70407,0.0,0.0,99.99999
cat__category_id_MLA70403,0.0,0.0,99.99999
cat__category_id_MLA70497,0.0,0.0,99.99999
cat__category_id_MLA70496,0.0,0.0,99.99999
cat__category_id_MLA70495,0.0,0.0,99.99999
cat__category_id_MLA70493,0.0,0.0,99.99999
cat__category_id_MLA70491,0.0,0.0,99.99999
cat__category_id_MLA70490,0.0,0.0,99.99999
cat__category_id_MLA70489,0.0,0.0,99.99999
cat__category_id_MLA70487,0.0,0.0,99.99999
cat__category_id_MLA70486,0.0,0.0,99.99999
cat__category_id_MLA70485,0.0,0.0,99.99999
cat__category_id_MLA70484,0.0,0.0,99.99999
cat__category_id_MLA70480,0.0,0.0,99.99999
cat__category_id_MLA70478,0.0,0.0,99.99999
cat__category_id_MLA70466,0.0,0.0,99.99999
cat__category_id_MLA70465,0.0,0.0,99.99999
cat__category_id_MLA70464,0.0,0.0,99.99999
cat__category_id_MLA70531,0.0,0.0,99.99999
cat__category_id_MLA70529,0.0,0.0,99.99999
cat__category_id_MLA70525,0.0,0.0,99.99999
cat__category_id_MLA70524,0.0,0.0,99.99999
cat__category_id_MLA70522,0.0,0.0,99.99999
cat__category_id_MLA70521,0.0,0.0,99.99999
cat__category_id_MLA70520,0.0,0.0,99.99999
cat__category_id_MLA70519,0.0,0.0,99.99999
cat__category_id_MLA70507,0.0,0.0,99.99999
cat__category_id_MLA70506,0.0,0.0,99.99999
cat__category_id_MLA70505,0.0,0.0,99.99999
cat__category_id_MLA70504,0.0,0.0,99.99999
cat__category_id_MLA70503,0.0,0.0,99.99999
cat__category_id_MLA70502,0.0,0.0,99.99999
cat__category_id_MLA70501,0.0,0.0,99.99999
cat__category_id_MLA70498,0.0,0.0,99.99999
cat__category_id_MLA7125,0.0,0.0,99.99999
cat__category_id_MLA7122,0.0,0.0,99.99999
cat__category_id_MLA7121,0.0,0.0,99.99999
cat__category_id_MLA7120,0.0,0.0,99.99999
cat__category_id_MLA7119,0.0,0.0,99.99999
cat__category_id_MLA7118,0.0,0.0,99.99999
cat__category_id_MLA7115,0.0,0.0,99.99999
cat__category_id_MLA7112,0.0,0.0,99.99999
cat__category_id_MLA7111,0.0,0.0,99.99999
cat__category_id_MLA7110,0.0,0.0,99.99999
cat__category_id_MLA71096,0.0,0.0,99.99999
cat__category_id_MLA71095,0.0,0.0,99.99999
cat__category_id_MLA71094,0.0,0.0,99.99999
cat__category_id_MLA7109,0.0,0.0,99.99999
cat__category_id_MLA7108,0.0,0.0,99.99999
cat__category_id_MLA7098,0.0,0.0,99.99999
cat__category_id_MLA71824,0.0,0.0,99.99999
cat__category_id_MLA7182,0.0,0.0,99.99999
cat__category_id_MLA71779,0.0,0.0,99.99999
cat__category_id_MLA71772,0.0,0.0,99.99999
cat__category_id_MLA71771,0.0,0.0,99.99999
cat__category_id_MLA71770,0.0,0.0,99.99999
cat__category_id_MLA71502,0.0,0.0,99.99999
cat__category_id_MLA7139,0.0,0.0,99.99999
cat__category_id_MLA7138,0.0,0.0,99.99999
cat__category_id_MLA7137,0.0,0.0,99.99999
cat__category_id_MLA7136,0.0,0.0,99.99999
cat__category_id_MLA7132,0.0,0.0,99.99999
cat__category_id_MLA7130,0.0,0.0,99.99999
cat__category_id_MLA7128,0.0,0.0,99.99999
cat__category_id_MLA7127,0.0,0.0,99.99999
cat__category_id_MLA7126,0.0,0.0,99.99999
cat__category_id_MLA7213,0.0,0.0,99.99999
cat__category_id_MLA7212,0.0,0.0,99.99999
cat__category_id_MLA7211,0.0,0.0,99.99999
cat__category_id_MLA7209,0.0,0.0,99.99999
cat__category_id_MLA7205,0.0,0.0,99.99999
cat__category_id_MLA72039,0.0,0.0,99.99999
cat__category_id_MLA72037,0.0,0.0,99.99999
cat__category_id_MLA7203,0.0,0.0,99.99999
cat__category_id_MLA7202,0.0,0.0,99.99999
cat__category_id_MLA7200,0.0,0.0,99.99999
cat__category_id_MLA7199,0.0,0.0,99.99999
cat__category_id_MLA7197,0.0,0.0,99.99999
cat__category_id_MLA71934,0.0,0.0,99.99999
cat__category_id_MLA7192,0.0,0.0,99.99999
cat__category_id_MLA7191,0.0,0.0,99.99999
cat__category_id_MLA7185,0.0,0.0,99.99999
cat__category_id_MLA72263,0.0,0.0,99.99999
cat__category_id_MLA72260,0.0,0.0,99.99999
cat__category_id_MLA72258,0.0,0.0,99.99999
cat__category_id_MLA72253,0.0,0.0,99.99999
cat__category_id_MLA72219,0.0,0.0,99.99999
cat__category_id_MLA7221,0.0,0.0,99.99999
cat__category_id_MLA72206,0.0,0.0,99.99999
cat__category_id_MLA72204,0.0,0.0,99.99999
cat__category_id_MLA72202,0.0,0.0,99.99999
cat__category_id_MLA72197,0.0,0.0,99.99999
cat__category_id_MLA72196,0.0,0.0,99.99999
cat__category_id_MLA72193,0.0,0.0,99.99999
cat__category_id_MLA72189,0.0,0.0,99.99999
cat__category_id_MLA72188,0.0,0.0,99.99999
cat__category_id_MLA7215,0.0,0.0,99.99999
cat__category_id_MLA7214,0.0,0.0,99.99999
cat__category_id_MLA72284,0.0,0.0,99.99999
cat__category_id_MLA72283,0.0,0.0,99.99999
cat__category_id_MLA72282,0.0,0.0,99.99999
cat__category_id_MLA72281,0.0,0.0,99.99999
cat__category_id_MLA72280,0.0,0.0,99.99999
cat__category_id_MLA72279,0.0,0.0,99.99999
cat__category_id_MLA72278,0.0,0.0,99.99999
cat__category_id_MLA72277,0.0,0.0,99.99999
cat__category_id_MLA72275,0.0,0.0,99.99999
cat__category_id_MLA72274,0.0,0.0,99.99999
cat__category_id_MLA72272,0.0,0.0,99.99999
cat__category_id_MLA72271,0.0,0.0,99.99999
cat__category_id_MLA72269,0.0,0.0,99.99999
cat__category_id_MLA72268,0.0,0.0,99.99999
cat__category_id_MLA72266,0.0,0.0,99.99999
cat__category_id_MLA72265,0.0,0.0,99.99999
cat__category_id_MLA72446,0.0,0.0,99.99999
cat__category_id_MLA72445,0.0,0.0,99.99999
cat__category_id_MLA7243,0.0,0.0,99.99999
cat__category_id_MLA7242,0.0,0.0,99.99999
cat__category_id_MLA7239,0.0,0.0,99.99999
cat__category_id_MLA7234,0.0,0.0,99.99999
cat__category_id_MLA72300,0.0,0.0,99.99999
cat__category_id_MLA72295,0.0,0.0,99.99999
cat__category_id_MLA72294,0.0,0.0,99.99999
cat__category_id_MLA72293,0.0,0.0,99.99999
cat__category_id_MLA72290,0.0,0.0,99.99999
cat__category_id_MLA72289,0.0,0.0,99.99999
cat__category_id_MLA72288,0.0,0.0,99.99999
cat__category_id_MLA72287,0.0,0.0,99.99999
cat__category_id_MLA72286,0.0,0.0,99.99999
cat__category_id_MLA72285,0.0,0.0,99.99999
cat__category_id_MLA72582,0.0,0.0,99.99999
cat__category_id_MLA72580,0.0,0.0,99.99999
cat__category_id_MLA72579,0.0,0.0,99.99999
cat__category_id_MLA72577,0.0,0.0,99.99999
cat__category_id_MLA72576,0.0,0.0,99.99999
cat__category_id_MLA72571,0.0,0.0,99.99999
cat__category_id_MLA72568,0.0,0.0,99.99999
cat__category_id_MLA72567,0.0,0.0,99.99999
cat__category_id_MLA72564,0.0,0.0,99.99999
cat__category_id_MLA72561,0.0,0.0,99.99999
cat__category_id_MLA7251,0.0,0.0,99.99999
cat__category_id_MLA72474,0.0,0.0,99.99999
cat__category_id_MLA72472,0.0,0.0,99.99999
cat__category_id_MLA72456,0.0,0.0,99.99999
cat__category_id_MLA72451,0.0,0.0,99.99999
cat__category_id_MLA72449,0.0,0.0,99.99999
cat__category_id_MLA72689,0.0,0.0,99.99999
cat__category_id_MLA72688,0.0,0.0,99.99999
cat__category_id_MLA72686,0.0,0.0,99.99999
cat__category_id_MLA72685,0.0,0.0,99.99999
cat__category_id_MLA72677,0.0,0.0,99.99999
cat__category_id_MLA72676,0.0,0.0,99.99999
cat__category_id_MLA72672,0.0,0.0,99.99999
cat__category_id_MLA72661,0.0,0.0,99.99999
cat__category_id_MLA72660,0.0,0.0,99.99999
cat__category_id_MLA72659,0.0,0.0,99.99999
cat__category_id_MLA72658,0.0,0.0,99.99999
cat__category_id_MLA72655,0.0,0.0,99.99999
cat__category_id_MLA7265,0.0,0.0,99.99999
cat__category_id_MLA7264,0.0,0.0,99.99999
cat__category_id_MLA72592,0.0,0.0,99.99999
cat__category_id_MLA72586,0.0,0.0,99.99999
cat__category_id_MLA72723,0.0,0.0,99.99999
cat__category_id_MLA72720,0.0,0.0,99.99999
cat__category_id_MLA72719,0.0,0.0,99.99999
cat__category_id_MLA72718,0.0,0.0,99.99999
cat__category_id_MLA72715,0.0,0.0,99.99999
cat__category_id_MLA72712,0.0,0.0,99.99999
cat__category_id_MLA72710,0.0,0.0,99.99999
cat__category_id_MLA72708,0.0,0.0,99.99999
cat__category_id_MLA72704,0.0,0.0,99.99999
cat__category_id_MLA72700,0.0,0.0,99.99999
cat__category_id_MLA72699,0.0,0.0,99.99999
cat__category_id_MLA72698,0.0,0.0,99.99999
cat__category_id_MLA72696,0.0,0.0,99.99999
cat__category_id_MLA72695,0.0,0.0,99.99999
cat__category_id_MLA72694,0.0,0.0,99.99999
cat__category_id_MLA72693,0.0,0.0,99.99999
cat__category_id_MLA72894,0.0,0.0,99.99999
cat__category_id_MLA72893,0.0,0.0,99.99999
cat__category_id_MLA72892,0.0,0.0,99.99999
cat__category_id_MLA72882,0.0,0.0,99.99999
cat__category_id_MLA72880,0.0,0.0,99.99999
cat__category_id_MLA72876,0.0,0.0,99.99999
cat__category_id_MLA72873,0.0,0.0,99.99999
cat__category_id_MLA72872,0.0,0.0,99.99999
cat__category_id_MLA72871,0.0,0.0,99.99999
cat__category_id_MLA7287,0.0,0.0,99.99999
cat__category_id_MLA72733,0.0,0.0,99.99999
cat__category_id_MLA72732,0.0,0.0,99.99999
cat__category_id_MLA72731,0.0,0.0,99.99999
cat__category_id_MLA72729,0.0,0.0,99.99999
cat__category_id_MLA72727,0.0,0.0,99.99999
cat__category_id_MLA72726,0.0,0.0,99.99999
cat__category_id_MLA73009,0.0,0.0,99.99999
cat__category_id_MLA72992,0.0,0.0,99.99999
cat__category_id_MLA72962,0.0,0.0,99.99999
cat__category_id_MLA72959,0.0,0.0,99.99999
cat__category_id_MLA72958,0.0,0.0,99.99999
cat__category_id_MLA7295,0.0,0.0,99.99999
cat__category_id_MLA72949,0.0,0.0,99.99999
cat__category_id_MLA72943,0.0,0.0,99.99999
cat__category_id_MLA72937,0.0,0.0,99.99999
cat__category_id_MLA72934,0.0,0.0,99.99999
cat__category_id_MLA72931,0.0,0.0,99.99999
cat__category_id_MLA72930,0.0,0.0,99.99999
cat__category_id_MLA72928,0.0,0.0,99.99999
cat__category_id_MLA72919,0.0,0.0,99.99999
cat__category_id_MLA72918,0.0,0.0,99.99999
cat__category_id_MLA72895,0.0,0.0,99.99999
cat__category_id_MLA73506,0.0,0.0,99.99999
cat__category_id_MLA73460,0.0,0.0,99.99999
cat__category_id_MLA7338,0.0,0.0,99.99999
cat__category_id_MLA73324,0.0,0.0,99.99999
cat__category_id_MLA7318,0.0,0.0,99.99999
cat__category_id_MLA7317,0.0,0.0,99.99999
cat__category_id_MLA7315,0.0,0.0,99.99999
cat__category_id_MLA7314,0.0,0.0,99.99999
cat__category_id_MLA73042,0.0,0.0,99.99999
cat__category_id_MLA73040,0.0,0.0,99.99999
cat__category_id_MLA73039,0.0,0.0,99.99999
cat__category_id_MLA73035,0.0,0.0,99.99999
cat__category_id_MLA7303,0.0,0.0,99.99999
cat__category_id_MLA73025,0.0,0.0,99.99999
cat__category_id_MLA73011,0.0,0.0,99.99999
cat__category_id_MLA73010,0.0,0.0,99.99999
cat__category_id_MLA73556,0.0,0.0,99.99999
cat__category_id_MLA73547,0.0,0.0,99.99999
cat__category_id_MLA73546,0.0,0.0,99.99999
cat__category_id_MLA73540,0.0,0.0,99.99999
cat__category_id_MLA73538,0.0,0.0,99.99999
cat__category_id_MLA73537,0.0,0.0,99.99999
cat__category_id_MLA73536,0.0,0.0,99.99999
cat__category_id_MLA73535,0.0,0.0,99.99999
cat__category_id_MLA73524,0.0,0.0,99.99999
cat__category_id_MLA73519,0.0,0.0,99.99999
cat__category_id_MLA73516,0.0,0.0,99.99999
cat__category_id_MLA73515,0.0,0.0,99.99999
cat__category_id_MLA73513,0.0,0.0,99.99999
cat__category_id_MLA73510,0.0,0.0,99.99999
cat__category_id_MLA73508,0.0,0.0,99.99999
cat__category_id_MLA73507,0.0,0.0,99.99999
cat__category_id_MLA73672,0.0,0.0,99.99999
cat__category_id_MLA73671,0.0,0.0,99.99999
cat__category_id_MLA73669,0.0,0.0,99.99999
cat__category_id_MLA73668,0.0,0.0,99.99999
cat__category_id_MLA73667,0.0,0.0,99.99999
cat__category_id_MLA73666,0.0,0.0,99.99999
cat__category_id_MLA73665,0.0,0.0,99.99999
cat__category_id_MLA73664,0.0,0.0,99.99999
cat__category_id_MLA73663,0.0,0.0,99.99999
cat__category_id_MLA73662,0.0,0.0,99.99999
cat__category_id_MLA73661,0.0,0.0,99.99999
cat__category_id_MLA73659,0.0,0.0,99.99999
cat__category_id_MLA7365,0.0,0.0,99.99999
cat__category_id_MLA73566,0.0,0.0,99.99999
cat__category_id_MLA73558,0.0,0.0,99.99999
cat__category_id_MLA73557,0.0,0.0,99.99999
cat__category_id_MLA73691,0.0,0.0,99.99999
cat__category_id_MLA73690,0.0,0.0,99.99999
cat__category_id_MLA73689,0.0,0.0,99.99999
cat__category_id_MLA73688,0.0,0.0,99.99999
cat__category_id_MLA73686,0.0,0.0,99.99999
cat__category_id_MLA73685,0.0,0.0,99.99999
cat__category_id_MLA73682,0.0,0.0,99.99999
cat__category_id_MLA73681,0.0,0.0,99.99999
cat__category_id_MLA73680,0.0,0.0,99.99999
cat__category_id_MLA73679,0.0,0.0,99.99999
cat__category_id_MLA73678,0.0,0.0,99.99999
cat__category_id_MLA73677,0.0,0.0,99.99999
cat__category_id_MLA73676,0.0,0.0,99.99999
cat__category_id_MLA73675,0.0,0.0,99.99999
cat__category_id_MLA73674,0.0,0.0,99.99999
cat__category_id_MLA73673,0.0,0.0,99.99999
cat__category_id_MLA73709,0.0,0.0,99.99999
cat__category_id_MLA73707,0.0,0.0,99.99999
cat__category_id_MLA73706,0.0,0.0,99.99999
cat__category_id_MLA73705,0.0,0.0,99.99999
cat__category_id_MLA73704,0.0,0.0,99.99999
cat__category_id_MLA73703,0.0,0.0,99.99999
cat__category_id_MLA73702,0.0,0.0,99.99999
cat__category_id_MLA73701,0.0,0.0,99.99999
cat__category_id_MLA73700,0.0,0.0,99.99999
cat__category_id_MLA73699,0.0,0.0,99.99999
cat__category_id_MLA73698,0.0,0.0,99.99999
cat__category_id_MLA73697,0.0,0.0,99.99999
cat__category_id_MLA73696,0.0,0.0,99.99999
cat__category_id_MLA73695,0.0,0.0,99.99999
cat__category_id_MLA73694,0.0,0.0,99.99999
cat__category_id_MLA73692,0.0,0.0,99.99999
cat__category_id_MLA73909,0.0,0.0,99.99999
cat__category_id_MLA73730,0.0,0.0,99.99999
cat__category_id_MLA7373,0.0,0.0,99.99999
cat__category_id_MLA73729,0.0,0.0,99.99999
cat__category_id_MLA73728,0.0,0.0,99.99999
cat__category_id_MLA73727,0.0,0.0,99.99999
cat__category_id_MLA73726,0.0,0.0,99.99999
text__60,0.0,0.0,99.99999
cat__category_id_MLA73720,0.0,0.0,99.99999
cat__category_id_MLA73719,0.0,0.0,99.99999
cat__category_id_MLA73718,0.0,0.0,99.99999
cat__category_id_MLA73714,0.0,0.0,99.99999
cat__category_id_MLA73713,0.0,0.0,99.99999
cat__category_id_MLA73712,0.0,0.0,99.99999
cat__category_id_MLA73711,0.0,0.0,99.99999
cat__category_id_MLA73710,0.0,0.0,99.99999
cat__category_id_MLA73931,0.0,0.0,99.99999
cat__category_id_MLA73929,0.0,0.0,99.99999
cat__category_id_MLA73926,0.0,0.0,99.99999
cat__category_id_MLA73924,0.0,0.0,99.99999
cat__category_id_MLA73923,0.0,0.0,99.99999
cat__category_id_MLA73922,0.0,0.0,99.99999
cat__category_id_MLA73921,0.0,0.0,99.99999
cat__category_id_MLA73920,0.0,0.0,99.99999
cat__category_id_MLA73919,0.0,0.0,99.99999
cat__category_id_MLA73918,0.0,0.0,99.99999
cat__category_id_MLA73917,0.0,0.0,99.99999
cat__category_id_MLA73916,0.0,0.0,99.99999
cat__category_id_MLA73915,0.0,0.0,99.99999
cat__category_id_MLA73914,0.0,0.0,99.99999
cat__category_id_MLA73912,0.0,0.0,99.99999
cat__category_id_MLA73910,0.0,0.0,99.99999
cat__category_id_MLA73955,0.0,0.0,99.99999
cat__category_id_MLA73953,0.0,0.0,99.99999
cat__category_id_MLA73952,0.0,0.0,99.99999
cat__category_id_MLA73951,0.0,0.0,99.99999
cat__category_id_MLA73950,0.0,0.0,99.99999
cat__category_id_MLA73949,0.0,0.0,99.99999
cat__category_id_MLA73947,0.0,0.0,99.99999
cat__category_id_MLA73945,0.0,0.0,99.99999
cat__category_id_MLA73944,0.0,0.0,99.99999
cat__category_id_MLA73943,0.0,0.0,99.99999
cat__category_id_MLA73942,0.0,0.0,99.99999
cat__category_id_MLA73941,0.0,0.0,99.99999
cat__category_id_MLA73939,0.0,0.0,99.99999
cat__category_id_MLA73936,0.0,0.0,99.99999
cat__category_id_MLA73933,0.0,0.0,99.99999
cat__category_id_MLA73932,0.0,0.0,99.99999
cat__category_id_MLA73984,0.0,0.0,99.99999
cat__category_id_MLA73983,0.0,0.0,99.99999
cat__category_id_MLA73981,0.0,0.0,99.99999
cat__category_id_MLA73975,0.0,0.0,99.99999
cat__category_id_MLA73974,0.0,0.0,99.99999
cat__category_id_MLA73973,0.0,0.0,99.99999
cat__category_id_MLA73971,0.0,0.0,99.99999
cat__category_id_MLA73970,0.0,0.0,99.99999
cat__category_id_MLA73969,0.0,0.0,99.99999
cat__category_id_MLA73967,0.0,0.0,99.99999
cat__category_id_MLA73966,0.0,0.0,99.99999
cat__category_id_MLA73964,0.0,0.0,99.99999
cat__category_id_MLA73963,0.0,0.0,99.99999
cat__category_id_MLA73962,0.0,0.0,99.99999
cat__category_id_MLA73961,0.0,0.0,99.99999
cat__category_id_MLA73959,0.0,0.0,99.99999
cat__category_id_MLA74009,0.0,0.0,99.99999
cat__category_id_MLA74008,0.0,0.0,99.99999
cat__category_id_MLA74007,0.0,0.0,99.99999
cat__category_id_MLA74006,0.0,0.0,99.99999
cat__category_id_MLA74005,0.0,0.0,99.99999
cat__category_id_MLA74004,0.0,0.0,99.99999
cat__category_id_MLA74003,0.0,0.0,99.99999
cat__category_id_MLA74001,0.0,0.0,99.99999
cat__category_id_MLA73999,0.0,0.0,99.99999
cat__category_id_MLA73996,0.0,0.0,99.99999
cat__category_id_MLA73995,0.0,0.0,99.99999
cat__category_id_MLA73994,0.0,0.0,99.99999
cat__category_id_MLA73991,0.0,0.0,99.99999
cat__category_id_MLA73987,0.0,0.0,99.99999
cat__category_id_MLA73986,0.0,0.0,99.99999
cat__category_id_MLA73985,0.0,0.0,99.99999
cat__category_id_MLA74242,0.0,0.0,99.99999
cat__category_id_MLA7410,0.0,0.0,99.99999
cat__category_id_MLA7408,0.0,0.0,99.99999
cat__category_id_MLA74034,0.0,0.0,99.99999
cat__category_id_MLA74023,0.0,0.0,99.99999
cat__category_id_MLA74021,0.0,0.0,99.99999
cat__category_id_MLA74020,0.0,0.0,99.99999
cat__category_id_MLA74019,0.0,0.0,99.99999
